,person,label,most_frequent_event,count_most_frequent_event,less_frequent_event,count_less_frequent_event,ad campaign hit,brand listing,checkout,conversion,generic listing,lead,search engine hit,searched products,staticpage,viewed product,visited site,mean_per_event
4509,f42fdcb4,0,viewed product,14,checkout,1,3.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,14.0,2.0,4.333333333333333
4510,3d75867d,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4511,75a2bed8,0,ad campaign hit,8,search engine hit,1,8.0,7.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,8.0,5.142857142857143
4512,5d7a33be,0,ad campaign hit,2,brand listing,1,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.3333333333333333
4513,6f4d1308,0,viewed product,95,conversion,2,4.0,6.0,3.0,2.0,7.0,0.0,2.0,0.0,3.0,95.0,14.0,15.11111111111111
4514,1ca4fdee,0,viewed product,25,checkout,1,0.0,4.0,1.0,0.0,3.0,0.0,3.0,3.0,2.0,25.0,3.0,5.5
4515,adc88330,0,viewed product,47,checkout,1,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,1.0,10.6
4516,c4a76349,0,viewed product,2,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.25
4517,cb8790ee,0,brand listing,5,generic listing,1,0.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.3333333333333335
4518,9d9bbc63,0,viewed product,28,ad campaign hit,1,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,28.0,2.0,6.0
4519,ead4ae9c,0,viewed product,12,brand listing,1,2.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,12.0,6.0,4.0
4520,ce59cb7b,0,viewed product,11,checkout,1,4.0,2.0,1.0,0.0,3.0,0.0,3.0,8.0,0.0,11.0,3.0,4.375
4521,9a6ca337,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4522,fb1ff6a9,0,viewed product,13,checkout,1,2.0,5.0,1.0,0.0,7.0,0.0,3.0,1.0,0.0,13.0,3.0,4.375
4523,8441b6fa,0,viewed product,34,checkout,1,3.0,10.0,1.0,0.0,4.0,0.0,2.0,6.0,0.0,34.0,3.0,7.875
4524,8f2a11fb,0,viewed product,26,checkout,2,0.0,0.0,2.0,0.0,11.0,0.0,11.0,7.0,0.0,26.0,3.0,10.0
4525,f89533e9,0,generic listing,3,ad campaign hit,1,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,1.6666666666666667
4526,8d9a6bf8,0,viewed product,122,checkout,2,10.0,7.0,2.0,2.0,4.0,0.0,4.0,4.0,0.0,122.0,9.0,18.22222222222222
4527,1b835cc0,0,viewed product,39,checkout,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,1.0,8.6
4528,25c46a6d,0,viewed product,16,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,16.0,4.0,4.833333333333333
4529,d176f49f,0,viewed product,30,brand listing,2,9.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,30.0,8.0,7.375
4530,fedd2bc5,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.8
4531,fff1659c,0,viewed product,19,generic listing,1,9.0,15.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,19.0,6.0,7.857142857142857
4532,eaac1c54,0,brand listing,2,ad campaign hit,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5
4533,e1823a92,0,viewed product,19,brand listing,1,2.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,19.0,2.0,4.428571428571429
4534,dee9f5e6,0,viewed product,16,brand listing,1,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,5.6
4535,7c8da037,1,viewed product,16,brand listing,1,2.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,16.0,5.0,4.571428571428571
4536,8b22cb4a,0,viewed product,11,searched products,1,2.0,5.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,11.0,2.0,3.375
4537,14eccee2,0,search engine hit,3,brand listing,1,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,2.1666666666666665
4538,90e77ffd,0,viewed product,23,conversion,1,18.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,9.6
4539,40a6bc1a,0,viewed product,78,ad campaign hit,1,1.0,4.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,78.0,4.0,14.142857142857142
4540,687b860e,0,viewed product,25,generic listing,1,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,25.0,3.0,6.0
4541,a4f9bde7,0,searched products,70,visited site,20,57.0,32.0,0.0,0.0,37.0,0.0,0.0,70.0,0.0,45.0,20.0,43.5
4542,904f1c23,0,brand listing,23,ad campaign hit,2,2.0,23.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,21.0,3.0,7.857142857142857
4543,0d1af2db,1,viewed product,17,search engine hit,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,17.0,1.0,5.25
4544,5f3bdc0d,0,viewed product,11,checkout,2,0.0,0.0,2.0,0.0,3.0,0.0,3.0,9.0,0.0,11.0,3.0,5.166666666666667
4545,ebf330a5,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4546,677cc985,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4547,895c4a1c,0,viewed product,17,searched products,1,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,17.0,6.0,6.6
4548,e0a0c323,0,viewed product,448,searched products,1,62.0,16.0,5.0,0.0,25.0,0.0,4.0,1.0,1.0,448.0,44.0,67.33333333333333
4549,20950506,1,viewed product,107,search engine hit,8,0.0,48.0,0.0,0.0,18.0,0.0,8.0,22.0,0.0,107.0,13.0,36.0
4550,4e3c9e93,0,generic listing,2,ad campaign hit,1,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.1666666666666667
4551,86a340fe,0,checkout,2,ad campaign hit,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.25
4552,2d99ad11,1,generic listing,159,searched products,3,39.0,6.0,15.0,5.0,159.0,11.0,22.0,3.0,6.0,116.0,83.0,42.27272727272727
4553,475763dd,0,viewed product,2,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5
4554,6fd3c379,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4555,977dbd33,0,viewed product,5,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0
4556,ee58d70c,0,viewed product,5,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,1.0,1.8571428571428572
4557,abd61dd4,1,searched products,152,conversion,6,52.0,19.0,8.0,6.0,39.0,0.0,17.0,152.0,12.0,152.0,30.0,48.7
4558,9b17407f,0,viewed product,22,ad campaign hit,1,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,6.0,5.0
4559,e6f87683,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4560,911e2ef9,0,viewed product,40,checkout,2,6.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,40.0,5.0,9.666666666666666
4561,cd02ff84,0,viewed product,99,lead,1,5.0,4.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,99.0,3.0,17.0
4562,15d7a3bf,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4563,208cf5cb,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.75
4564,569b353e,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4565,c04229e6,0,viewed product,58,ad campaign hit,1,1.0,11.0,5.0,1.0,5.0,0.0,0.0,27.0,0.0,58.0,4.0,14.0
4566,7a4ca625,0,ad campaign hit,2,viewed product,1,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.6
4567,22de691f,0,viewed product,3,ad campaign hit,1,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,1.8333333333333333
4568,32a4f09a,0,viewed product,23,ad campaign hit,1,1.0,6.0,1.0,0.0,2.0,0.0,2.0,5.0,0.0,23.0,2.0,5.25
4569,cdb38078,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4570,fda773f4,0,viewed product,184,conversion,1,0.0,5.0,7.0,1.0,30.0,2.0,4.0,31.0,7.0,184.0,29.0,30.0
4571,7c19822e,0,viewed product,6,ad campaign hit,1,1.0,5.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,2.0,2.857142857142857
4572,6abaf9b2,0,viewed product,15,brand listing,1,0.0,1.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,15.0,1.0,4.5
4573,57767b68,0,viewed product,22,checkout,1,5.0,2.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,22.0,2.0,5.857142857142857
4574,191fc250,0,viewed product,14,generic listing,1,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,3.0,3.7142857142857144
4575,93bb104e,0,brand listing,3,ad campaign hit,1,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.4285714285714286
4576,842770b2,0,brand listing,12,ad campaign hit,1,1.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,3.2857142857142856
4577,31c179a5,0,viewed product,20,checkout,1,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,5.8
4578,90ec33d8,0,ad campaign hit,11,checkout,1,11.0,9.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,3.0,7.0
4579,5c3bc5e5,0,visited site,2,ad campaign hit,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.1428571428571428
4580,d147f576,0,searched products,24,brand listing,1,3.0,1.0,1.0,1.0,1.0,0.0,1.0,24.0,0.0,21.0,4.0,6.333333333333333
4581,ff906750,0,viewed product,5,brand listing,1,3.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,5.0,5.0,2.75
4582,bf7b20fb,1,viewed product,1,viewed product,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4583,81210718,0,ad campaign hit,6,checkout,1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.25
4584,94067b3a,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4585,9371c5e9,0,viewed product,73,searched products,1,26.0,28.0,3.0,0.0,12.0,0.0,9.0,1.0,0.0,73.0,4.0,19.5
4586,bdf26b0b,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4587,0cfe987a,0,viewed product,3,ad campaign hit,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.3333333333333333
4588,47f028b2,0,ad campaign hit,11,visited site,1,11.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,1.0,5.8
4589,dd6502d6,0,viewed product,46,ad campaign hit,1,1.0,9.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,46.0,1.0,9.0
4590,7efd5d11,0,brand listing,10,checkout,1,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0
4591,c314a0bd,0,viewed product,8,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0
4592,f9777a9a,0,viewed product,4,checkout,1,3.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,3.0,2.4285714285714284
4593,9291c3c9,1,viewed product,4,visited site,1,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,2.5
4594,573ac30e,0,viewed product,17,checkout,2,3.0,16.0,2.0,0.0,14.0,0.0,3.0,0.0,0.0,17.0,15.0,10.0
4595,0ff68696,0,viewed product,16,ad campaign hit,1,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,1.0,3.6666666666666665
4596,46ab8a58,0,viewed product,22,visited site,1,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,7.0
4597,10d19041,0,viewed product,19,ad campaign hit,1,1.0,6.0,3.0,0.0,5.0,0.0,1.0,4.0,0.0,19.0,3.0,5.25
4598,cf734779,0,viewed product,10,checkout,1,7.0,6.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,10.0,8.0,4.625
4599,b3dc82ab,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4600,d774834e,0,viewed product,6,checkout,1,4.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,3.3333333333333335
4601,9ccf882a,0,brand listing,1891,searched products,1,56.0,1891.0,4.0,0.0,51.0,0.0,22.0,1.0,2.0,663.0,160.0,316.6666666666667
4602,06817d0c,0,viewed product,8,checkout,1,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,2.6666666666666665
4603,8476a155,0,ad campaign hit,22,generic listing,4,22.0,0.0,10.0,0.0,4.0,0.0,4.0,0.0,0.0,12.0,11.0,10.5
4604,5f3e3e7f,0,viewed product,4,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0
4605,7c284d00,0,viewed product,45,conversion,1,3.0,24.0,6.0,1.0,3.0,0.0,3.0,0.0,0.0,45.0,4.0,11.125
4606,7927296f,0,viewed product,13,searched products,1,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,4.4
4607,4e39bfcf,0,viewed product,17,checkout,1,3.0,0.0,1.0,0.0,1.0,0.0,5.0,15.0,0.0,17.0,3.0,6.428571428571429
4608,36415fcb,0,viewed product,30,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,4.0,22.0,0.0,30.0,3.0,10.333333333333334
4609,2e6bea91,0,searched products,7,ad campaign hit,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,1.0,2.4285714285714284
4610,ec514524,0,viewed product,18,checkout,1,4.0,0.0,1.0,0.0,3.0,0.0,7.0,4.0,0.0,18.0,6.0,6.142857142857143
4611,fb47d139,0,viewed product,7,ad campaign hit,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,2.0
4612,177f5ace,0,viewed product,138,brand listing,4,11.0,4.0,4.0,0.0,9.0,0.0,6.0,6.0,0.0,138.0,14.0,24.0
4613,df6e3ca2,0,viewed product,12,ad campaign hit,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,2.7142857142857144
4614,bc33d673,0,viewed product,7,brand listing,2,4.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,3.0,4.0
4615,ff75820c,0,viewed product,20,generic listing,1,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,1.0,5.0
4616,2935b469,0,viewed product,20,brand listing,1,0.0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,20.0,1.0,5.0
4617,9968af36,0,viewed product,26,brand listing,1,14.0,1.0,0.0,0.0,20.0,0.0,22.0,0.0,0.0,26.0,2.0,14.166666666666666
4618,c463f8fa,0,viewed product,6,ad campaign hit,1,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,2.0,2.857142857142857
4619,86d69e95,0,viewed product,21,checkout,1,5.0,2.0,1.0,0.0,1.0,0.0,5.0,6.0,0.0,21.0,8.0,6.125
4620,7b2e9ef2,0,searched products,6,checkout,1,3.0,0.0,1.0,0.0,4.0,0.0,3.0,6.0,0.0,5.0,2.0,3.4285714285714284
4621,8ba82a84,0,viewed product,23,ad campaign hit,1,1.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0
4622,838f142f,0,viewed product,49,checkout,1,16.0,6.0,1.0,0.0,8.0,0.0,5.0,14.0,0.0,49.0,7.0,13.25
4623,5234811d,0,viewed product,3,checkout,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.75
4624,3f4ec214,0,viewed product,16,visited site,2,6.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,2.0,6.4
4625,aba4bf65,0,generic listing,14,checkout,1,0.0,5.0,1.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,7.0,9.166666666666666
4626,9fbcf913,0,viewed product,81,conversion,1,18.0,50.0,8.0,1.0,18.0,0.0,1.0,2.0,3.0,81.0,25.0,20.7
4627,88c42a3e,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4628,de03bef1,0,visited site,5,ad campaign hit,1,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,2.5
4629,2ae57e26,0,checkout,7,brand listing,1,0.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,2.8333333333333335
4630,c1d4c307,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4631,a093546f,0,viewed product,34,checkout,1,0.0,2.0,1.0,0.0,5.0,0.0,4.0,4.0,0.0,34.0,1.0,7.285714285714286
4632,fd04c73b,0,ad campaign hit,7,checkout,1,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.2
4633,152d0f04,0,viewed product,25,ad campaign hit,1,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,1.0,6.2
4634,7b8d4b9b,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4635,5e7662c6,0,viewed product,10,ad campaign hit,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,10.0,3.0,4.0
4636,55891a41,0,viewed product,28,checkout,2,4.0,6.0,2.0,0.0,2.0,0.0,2.0,6.0,0.0,28.0,3.0,6.625
4637,6b717d1d,0,viewed product,106,ad campaign hit,1,1.0,15.0,5.0,0.0,9.0,0.0,4.0,0.0,0.0,106.0,8.0,21.142857142857142
4638,126b5096,0,viewed product,14,brand listing,1,2.0,1.0,1.0,0.0,2.0,0.0,2.0,5.0,0.0,14.0,3.0,3.75
4639,715322d1,0,viewed product,47,staticpage,1,18.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,47.0,9.0,11.714285714285714
4640,c46efdcf,0,viewed product,20,visited site,1,2.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,20.0,1.0,5.333333333333333
4641,271c9e78,0,checkout,7,conversion,1,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
4642,2f6d4a4e,0,viewed product,15,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,3.8
4643,9f85f3bf,1,viewed product,300,checkout,1,16.0,22.0,1.0,0.0,11.0,0.0,7.0,2.0,0.0,300.0,20.0,47.375
4644,fcdb2bde,0,viewed product,10,conversion,1,5.0,2.0,8.0,1.0,3.0,0.0,4.0,2.0,0.0,10.0,6.0,4.555555555555555
4645,13a813c1,0,viewed product,43,checkout,1,13.0,11.0,1.0,0.0,13.0,0.0,10.0,15.0,0.0,43.0,3.0,13.625
4646,0ab2a870,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4647,784f93a7,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.6
4648,08ba841b,0,visited site,2,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.25
4649,e219fff0,0,viewed product,23,ad campaign hit,1,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,23.0,2.0,4.428571428571429
4650,a1789cd4,0,viewed product,37,checkout,2,9.0,0.0,2.0,0.0,12.0,0.0,9.0,0.0,0.0,37.0,2.0,11.833333333333334
4651,8c42baad,0,viewed product,46,checkout,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,15.0,0.0,46.0,3.0,11.166666666666666
4652,f0a17ea8,0,search engine hit,9,generic listing,1,6.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,4.0,7.0,4.833333333333333
4653,b272afe8,0,searched products,26,checkout,1,6.0,2.0,1.0,0.0,6.0,0.0,6.0,26.0,0.0,14.0,2.0,7.875
4654,35b7c24c,0,viewed product,40,checkout,1,0.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,40.0,3.0,6.875
4655,5d7776a0,0,viewed product,35,ad campaign hit,1,1.0,0.0,2.0,0.0,7.0,0.0,7.0,0.0,0.0,35.0,5.0,9.5
4656,dbac4068,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.6
4657,23771b7e,0,generic listing,3,ad campaign hit,1,1.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0
4658,129547ab,0,viewed product,167,conversion,1,8.0,51.0,2.0,1.0,8.0,0.0,7.0,11.0,0.0,167.0,9.0,29.333333333333332
4659,07082868,0,viewed product,105,staticpage,1,2.0,2.0,2.0,0.0,8.0,0.0,3.0,0.0,1.0,105.0,6.0,16.125
4660,a4776a91,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4661,dca5fa93,0,ad campaign hit,5,generic listing,2,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,3.0,3.2
4662,35946899,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4663,23ba9770,0,viewed product,25,brand listing,2,6.0,2.0,2.0,0.0,6.0,0.0,6.0,6.0,0.0,25.0,2.0,6.875
4664,52c67e00,1,viewed product,197,conversion,1,12.0,6.0,3.0,1.0,10.0,0.0,4.0,5.0,0.0,197.0,15.0,28.11111111111111
4665,b6d86898,0,viewed product,78,checkout,1,0.0,9.0,1.0,0.0,6.0,0.0,5.0,0.0,0.0,78.0,10.0,18.166666666666668
4666,196fe7a8,0,viewed product,14,checkout,1,2.0,9.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,14.0,2.0,4.571428571428571
4667,be5d0939,0,searched products,4,ad campaign hit,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.6666666666666667
4668,2be10b8f,0,brand listing,3,viewed product,2,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5
4669,d44923a0,1,brand listing,4,search engine hit,1,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.5
4670,91131ede,0,visited site,16,checkout,1,0.0,9.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,10.0,16.0,7.0
4671,b35a55a7,0,viewed product,20,checkout,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,20.0,2.0,4.5
4672,5d8c4f76,0,viewed product,3,ad campaign hit,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.4285714285714286
4673,057baac6,0,viewed product,6,checkout,1,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,1.0,2.6666666666666665
4674,8d1b144b,0,ad campaign hit,12,checkout,1,12.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,8.0,6.166666666666667
4675,70f8d461,0,searched products,12,brand listing,1,0.0,1.0,1.0,0.0,2.0,0.0,0.0,12.0,0.0,11.0,3.0,5.0
4676,92bdbdd4,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4677,332830cb,0,viewed product,38,conversion,1,5.0,4.0,2.0,1.0,7.0,0.0,0.0,2.0,0.0,38.0,6.0,8.125
4678,f29acd4c,0,ad campaign hit,14,checkout,4,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,9.75
4679,f93b845f,0,viewed product,41,checkout,2,9.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,0.0,41.0,11.0,12.0
4680,8c714503,0,viewed product,13,searched products,1,3.0,5.0,4.0,0.0,11.0,0.0,0.0,1.0,0.0,13.0,9.0,6.571428571428571
4681,aa475895,0,viewed product,6,checkout,1,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0
4682,a9abe80d,0,checkout,7,search engine hit,1,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0
4683,c974c674,0,viewed product,64,ad campaign hit,3,3.0,9.0,10.0,3.0,6.0,0.0,8.0,0.0,0.0,64.0,6.0,13.625
4684,6e146e9c,0,viewed product,4,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0
4685,b6fb01f1,0,viewed product,6,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,2.4
4686,466971f2,0,viewed product,5,checkout,1,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,5.0,3.0,2.2857142857142856
4687,d76e28a3,0,viewed product,23,checkout,1,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23.0,5.0,5.833333333333333
4688,bef0ce81,0,viewed product,22,generic listing,1,15.0,12.0,5.0,0.0,1.0,0.0,16.0,0.0,1.0,22.0,11.0,10.375
4689,f8d828f6,0,viewed product,60,brand listing,1,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,60.0,1.0,11.5
4690,5d5b897e,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4691,4349d06b,0,viewed product,16,checkout,1,4.0,0.0,1.0,0.0,1.0,0.0,4.0,7.0,0.0,16.0,3.0,5.142857142857143
